"ID","time","lon","lat","hdop","x","y","depth"
4405883,2007-04-06 01:24:00,NA,NA,NA,NA,NA,-33
4405883,2007-04-06 01:29:00,NA,NA,NA,NA,NA,-321
4405883,2007-04-06 01:34:00,NA,NA,NA,NA,NA,-444
4405883,2007-04-06 01:39:00,NA,NA,NA,NA,NA,-569
4405883,2007-04-06 01:44:00,NA,NA,NA,NA,NA,-207
4405883,2007-04-06 01:46:22,-112.3574,28.3595,0.8,20264.0546104496,99885.3821423356,NA
4405883,2007-04-06 01:49:00,NA,NA,NA,NA,NA,2
4405883,2007-04-06 01:52:00,-112.3617,28.359,8.6,19843.6552380144,99791.4965415811,NA
4405883,2007-04-06 01:54:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 01:59:00,NA,NA,NA,NA,NA,-366
4405883,2007-04-06 02:04:00,NA,NA,NA,NA,NA,-555
4405883,2007-04-06 02:09:00,NA,NA,NA,NA,NA,-678
4405883,2007-04-06 02:14:00,NA,NA,NA,NA,NA,-729
4405883,2007-04-06 02:19:00,NA,NA,NA,NA,NA,-562
4405883,2007-04-06 02:23:59,-112.3811,28.3591,11.9,17923.4921815069,99631.5842919881,NA
4405883,2007-04-06 02:24:00,NA,NA,NA,NA,NA,2
4405883,2007-04-06 02:29:00,-112.3838,28.3586,3.5,17661.3760640065,99551.8820892372,1
4405883,2007-04-06 02:34:00,NA,NA,NA,NA,NA,-255
4405883,2007-04-06 02:39:00,NA,NA,NA,NA,NA,-499
4405883,2007-04-06 02:44:00,NA,NA,NA,NA,NA,-453
4405883,2007-04-06 02:49:00,NA,NA,NA,NA,NA,-510
4405883,2007-04-06 02:54:00,NA,NA,NA,NA,NA,-60
4405883,2007-04-06 02:54:55,-112.398,28.3685,2.7,16158.2071368014,100533.989124019,NA
4405883,2007-04-06 02:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 03:00:00,-112.3997,28.3711,11.7,15964.1974463447,100809.785722189,NA
4405883,2007-04-06 03:04:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 03:09:00,NA,NA,NA,NA,NA,-365
4405883,2007-04-06 03:14:00,NA,NA,NA,NA,NA,-470
4405883,2007-04-06 03:19:00,NA,NA,NA,NA,NA,-275
4405883,2007-04-06 03:23:10,-112.4108,28.3773,3,14804.7087084788,101405.50714929,NA
4405883,2007-04-06 03:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 03:28:00,-112.4131,28.3787,8.3,14563.3265578782,101541.849777321,NA
4405883,2007-04-06 03:29:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 03:34:00,NA,NA,NA,NA,NA,-269
4405883,2007-04-06 03:39:00,NA,NA,NA,NA,NA,-205
4405883,2007-04-06 03:44:00,NA,NA,NA,NA,NA,-33
4405883,2007-04-06 03:44:28,-112.4101,28.3807,7.6,14840.1484503511,101791.865925253,NA
4405883,2007-04-06 03:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 03:50:02,-112.4111,28.3776,0.5,14772.0571695839,101436.418100081,NA
4405883,2007-04-06 03:54:00,NA,NA,NA,NA,NA,-252
4405883,2007-04-06 03:59:00,NA,NA,NA,NA,NA,-326
4405883,2007-04-06 04:04:00,NA,NA,NA,NA,NA,-201
4405883,2007-04-06 04:06:36,-112.4201,28.3766,14.8,13891.8833510194,101245.531439061,NA
4405883,2007-04-06 04:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 04:12:02,-112.4273,28.3784,16.1,13161.9464788381,101383.612491121,NA
4405883,2007-04-06 04:14:00,NA,NA,NA,NA,NA,-130
4405883,2007-04-06 04:19:00,NA,NA,NA,NA,NA,-704
4405883,2007-04-06 04:24:00,NA,NA,NA,NA,NA,-525
4405883,2007-04-06 04:29:00,NA,NA,NA,NA,NA,-373
4405883,2007-04-06 04:33:31,-112.436,28.3872,2.6,12214.2981894643,102291.321439953,NA
4405883,2007-04-06 04:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 04:39:00,-112.441,28.3899,30.9,11693.1031008463,102549.398166005,1
4405883,2007-04-06 04:44:00,NA,NA,NA,NA,NA,-344
4405883,2007-04-06 04:49:00,NA,NA,NA,NA,NA,-361
4405883,2007-04-06 04:54:00,NA,NA,NA,NA,NA,-379
4405883,2007-04-06 04:59:00,NA,NA,NA,NA,NA,-119
4405883,2007-04-06 05:00:24,-112.4444,28.3877,15.8,11378.6972107405,102273.601165632,NA
4405883,2007-04-06 05:04:00,NA,NA,NA,NA,NA,2
4405883,2007-04-06 05:09:00,NA,NA,NA,NA,NA,-341
4405883,2007-04-06 05:14:00,NA,NA,NA,NA,NA,-898
4405883,2007-04-06 05:19:00,NA,NA,NA,NA,NA,-593
4405883,2007-04-06 05:24:00,NA,NA,NA,NA,NA,-90
4405883,2007-04-06 05:25:11,-112.4422,28.3771,11.1,11701.2732704557,101107.598576274,NA
4405883,2007-04-06 05:29:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 05:30:00,-112.4454,28.3751,0.2,11404.6130156855,100855.928441806,NA
4405883,2007-04-06 05:34:00,NA,NA,NA,NA,NA,-213
4405883,2007-04-06 05:39:00,NA,NA,NA,NA,NA,-387
4405883,2007-04-06 05:44:00,NA,NA,NA,NA,NA,-320
4405883,2007-04-06 05:47:52,-112.4418,28.3755,4.9,11756.6825224895,100932.192495654,NA
4405883,2007-04-06 05:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 05:53:00,-112.4413,28.3749,2.7,11812.0755406141,100869.481821177,NA
4405883,2007-04-06 05:54:00,NA,NA,NA,NA,NA,-56
4405883,2007-04-06 05:59:00,NA,NA,NA,NA,NA,-277
4405883,2007-04-06 06:04:00,NA,NA,NA,NA,NA,-115
4405883,2007-04-06 06:05:39,-112.4396,28.3732,20.6,11997.0469870786,100694.284897234,NA
4405883,2007-04-06 06:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 06:14:00,NA,NA,NA,NA,NA,-257
4405883,2007-04-06 06:19:00,NA,NA,NA,NA,NA,-300
4405883,2007-04-06 06:24:00,NA,NA,NA,NA,NA,-7
4405883,2007-04-06 06:24:10,-112.4411,28.3707,15.8,11873.4618016896,100401.59215568,NA
4405883,2007-04-06 06:29:00,NA,NA,NA,NA,NA,-18
4405883,2007-04-06 06:34:00,NA,NA,NA,NA,NA,-400
4405883,2007-04-06 06:39:00,NA,NA,NA,NA,NA,-395
4405883,2007-04-06 06:44:00,NA,NA,NA,NA,NA,-244
4405883,2007-04-06 06:47:54,-112.4315,28.3686,19.5,12843.7550542969,100250.916048786,NA
4405883,2007-04-06 06:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 06:54:00,NA,NA,NA,NA,NA,-120
4405883,2007-04-06 06:59:00,NA,NA,NA,NA,NA,-330
4405883,2007-04-06 07:04:00,NA,NA,NA,NA,NA,-391
4405883,2007-04-06 07:09:00,NA,NA,NA,NA,NA,-301
4405883,2007-04-06 07:12:27,-112.4186,28.3677,4.4,14128.5944251835,100263.469892046,NA
4405883,2007-04-06 07:14:00,NA,NA,NA,NA,NA,0
4405883,2007-04-06 07:19:00,NA,NA,NA,NA,NA,-161
4405883,2007-04-06 07:24:00,NA,NA,NA,NA,NA,-236
4405883,2007-04-06 07:29:00,NA,NA,NA,NA,NA,-451
4405883,2007-04-06 07:34:00,NA,NA,NA,NA,NA,-362
4405883,2007-04-06 07:37:55,-112.4093,28.3644,16.8,15081.2456318703,99976.1375680538,NA
4405883,2007-04-06 07:39:00,NA,NA,NA,NA,NA,0
4405883,2007-04-06 07:43:00,-112.4082,28.3641,8.3,15193.0321243629,99952.2565877354,NA
4405883,2007-04-06 07:44:00,NA,NA,NA,NA,NA,0
4405883,2007-04-06 07:49:00,NA,NA,NA,NA,NA,-391
4405883,2007-04-06 07:54:00,NA,NA,NA,NA,NA,-555
4405883,2007-04-06 07:59:00,NA,NA,NA,NA,NA,-842
4405883,2007-04-06 08:04:00,NA,NA,NA,NA,NA,-369
4405883,2007-04-06 08:07:38,-112.403,28.3502,15.1,15845.5376210888,98443.5638974495,NA
4405883,2007-04-06 08:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 08:13:00,-112.4026,28.3481,5.3,15905.9758730677,98212.2411051025,NA
4405883,2007-04-06 08:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 08:19:00,NA,NA,NA,NA,NA,-242
4405883,2007-04-06 08:24:00,NA,NA,NA,NA,NA,-396
4405883,2007-04-06 08:29:00,NA,NA,NA,NA,NA,-767
4405883,2007-04-06 08:34:00,NA,NA,NA,NA,NA,-681
4405883,2007-04-06 08:39:00,NA,NA,NA,NA,NA,-306
4405883,2007-04-06 08:41:49,-112.3963,28.3349,3.6,16660.4570815677,96791.4853985137,NA
4405883,2007-04-06 08:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 08:47:00,-112.3956,28.3322,0.3,16756.5523566667,96495.6994773853,NA
4405883,2007-04-06 08:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 08:54:00,NA,NA,NA,NA,NA,-256
4405883,2007-04-06 08:59:00,NA,NA,NA,NA,NA,-415
4405883,2007-04-06 09:04:00,NA,NA,NA,NA,NA,-512
4405883,2007-04-06 09:09:00,NA,NA,NA,NA,NA,-156
4405883,2007-04-06 09:11:11,-112.3978,28.3189,28.8,16670.9844162345,94989.0178203955,NA
4405883,2007-04-06 09:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 09:16:00,-112.3982,28.3154,10.3,16666.1571827251,94594.0965698413,NA
4405883,2007-04-06 09:19:00,NA,NA,NA,NA,NA,-121
4405883,2007-04-06 09:24:00,NA,NA,NA,NA,NA,-360
4405883,2007-04-06 09:29:00,NA,NA,NA,NA,NA,-653
4405883,2007-04-06 09:34:00,NA,NA,NA,NA,NA,-901
4405883,2007-04-06 09:39:00,NA,NA,NA,NA,NA,-481
4405883,2007-04-06 09:43:31,-112.4034,28.298,21.4,16324.1925122375,92602.5771102482,NA
4405883,2007-04-06 09:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 09:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 09:49:03,-112.4047,28.2951,20.2,16224.279811654,92266.8579136529,NA
4405883,2007-04-06 09:54:00,NA,NA,NA,NA,NA,-282
4405883,2007-04-06 09:59:00,NA,NA,NA,NA,NA,-544
4405883,2007-04-06 10:04:00,NA,NA,NA,NA,NA,-708
4405883,2007-04-06 10:09:00,NA,NA,NA,NA,NA,-540
4405883,2007-04-06 10:14:00,NA,NA,NA,NA,NA,-119
4405883,2007-04-06 10:15:37,-112.3983,28.2786,7,17021.466683429,90477.8351925104,NA
4405883,2007-04-06 10:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 10:21:01,-112.397,28.2755,14.9,17180.9156181265,90142.5705923382,NA
4405883,2007-04-06 10:24:00,NA,NA,NA,NA,NA,-249
4405883,2007-04-06 10:29:00,NA,NA,NA,NA,NA,-446
4405883,2007-04-06 10:34:00,NA,NA,NA,NA,NA,-788
4405883,2007-04-06 10:39:00,NA,NA,NA,NA,NA,-705
4405883,2007-04-06 10:44:00,NA,NA,NA,NA,NA,-126
4405883,2007-04-06 10:45:36,-112.3922,28.2632,38.3,17778.163941669,88809.177232686,NA
4405883,2007-04-06 10:49:00,NA,NA,NA,NA,NA,0
4405883,2007-04-06 10:51:00,-112.3895,28.2612,10.3,18065.3509676282,88609.2244055304,NA
4405883,2007-04-06 10:54:00,NA,NA,NA,NA,NA,-77
4405883,2007-04-06 10:59:00,NA,NA,NA,NA,NA,-530
4405883,2007-04-06 11:04:00,NA,NA,NA,NA,NA,-538
4405883,2007-04-06 11:09:00,NA,NA,NA,NA,NA,-250
4405883,2007-04-06 11:11:45,-112.3866,28.2549,17.6,18415.0205966632,87930.1423553689,NA
4405883,2007-04-06 11:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 11:17:01,-112.3827,28.2536,27.5,18814.1231396256,87819.0259911749,NA
4405883,2007-04-06 11:19:00,NA,NA,NA,NA,NA,-113
4405883,2007-04-06 11:24:00,NA,NA,NA,NA,NA,-419
4405883,2007-04-06 11:29:00,NA,NA,NA,NA,NA,-621
4405883,2007-04-06 11:34:00,NA,NA,NA,NA,NA,-572
4405883,2007-04-06 11:39:00,NA,NA,NA,NA,NA,-63
4405883,2007-04-06 11:39:59,-112.3714,28.2474,12.8,19994.7399551193,87224.9957624115,NA
4405883,2007-04-06 11:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 11:45:01,-112.357,28.2525,1.3,21370.1215854646,87922.1548153781,NA
4405883,2007-04-06 11:49:00,NA,NA,NA,NA,NA,-175
4405883,2007-04-06 11:54:00,NA,NA,NA,NA,NA,-662
4405883,2007-04-06 11:59:00,NA,NA,NA,NA,NA,-596
4405883,2007-04-06 12:04:00,NA,NA,NA,NA,NA,-325
4405883,2007-04-06 12:07:45,-112.3656,28.2588,4.4,20455.8078360131,88551.0024030409,NA
4405883,2007-04-06 12:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 12:13:04,-112.3665,28.2623,9.6,20331.8832639994,88934.5147057627,NA
4405883,2007-04-06 12:14:00,NA,NA,NA,NA,NA,-51
4405883,2007-04-06 12:19:00,NA,NA,NA,NA,NA,-420
4405883,2007-04-06 12:24:00,NA,NA,NA,NA,NA,-566
4405883,2007-04-06 12:29:00,NA,NA,NA,NA,NA,-480
4405883,2007-04-06 12:33:49,-112.3681,28.2718,12.2,20078.9813420137,89982.8923142999,NA
4405883,2007-04-06 12:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 12:39:00,-112.3703,28.2734,6.1,19845.2458803037,90142.4637886272,1
4405883,2007-04-06 12:44:00,NA,NA,NA,NA,NA,-227
4405883,2007-04-06 12:49:00,NA,NA,NA,NA,NA,-395
4405883,2007-04-06 12:54:00,NA,NA,NA,NA,NA,-619
4405883,2007-04-06 12:59:00,NA,NA,NA,NA,NA,-559
4405883,2007-04-06 13:04:00,NA,NA,NA,NA,NA,-202
4405883,2007-04-06 13:06:07,-112.3757,28.281,27.3,19235.0522992143,90944.8946448336,NA
4405883,2007-04-06 13:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 13:11:00,-112.3781,28.2811,15.8,18996.4552023697,90934.9603034994,NA
4405883,2007-04-06 13:14:00,NA,NA,NA,NA,NA,-18
4405883,2007-04-06 13:19:00,NA,NA,NA,NA,NA,-344
4405883,2007-04-06 13:24:00,NA,NA,NA,NA,NA,-483
4405883,2007-04-06 13:29:00,NA,NA,NA,NA,NA,-594
4405883,2007-04-06 13:34:00,NA,NA,NA,NA,NA,-700
4405883,2007-04-06 13:39:00,NA,NA,NA,NA,NA,-234
4405883,2007-04-06 13:41:23,-112.3914,28.2871,19.7,17620.1967753973,91489.0194037119,NA
4405883,2007-04-06 13:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 13:47:00,-112.3933,28.2895,24.3,17408.2878445257,91740.7218475128,NA
4405883,2007-04-06 13:49:00,NA,NA,NA,NA,NA,-72
4405883,2007-04-06 13:54:00,NA,NA,NA,NA,NA,-331
4405883,2007-04-06 13:59:00,NA,NA,NA,NA,NA,-351
4405883,2007-04-06 14:04:00,NA,NA,NA,NA,NA,-110
4405883,2007-04-06 14:05:38,-112.4003,28.2974,6.1,16636.9850956225,92562.6997053754,NA
4405883,2007-04-06 14:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 14:14:00,NA,NA,NA,NA,NA,-220
4405883,2007-04-06 14:19:00,NA,NA,NA,NA,NA,-282
4405883,2007-04-06 14:24:00,NA,NA,NA,NA,NA,-169
4405883,2007-04-06 14:26:51,-112.4099,28.3017,12.3,15644.1449625532,92959.2937821294,NA
4405883,2007-04-06 14:29:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 14:34:00,NA,NA,NA,NA,NA,-174
4405883,2007-04-06 14:39:00,NA,NA,NA,NA,NA,-320
4405883,2007-04-06 14:44:00,NA,NA,NA,NA,NA,-438
4405883,2007-04-06 14:49:00,NA,NA,NA,NA,NA,-241
4405883,2007-04-06 14:51:54,-112.4266,28.3076,10.5,13932.8773969705,93472.644381898,NA
4405883,2007-04-06 14:54:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 14:57:00,-112.4275,28.3075,12.3,13844.7973482795,93453.5769101605,NA
4405883,2007-04-06 14:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 15:04:00,NA,NA,NA,NA,NA,-251
4405883,2007-04-06 15:09:00,NA,NA,NA,NA,NA,-568
4405883,2007-04-06 15:14:00,NA,NA,NA,NA,NA,-513
4405883,2007-04-06 15:19:00,NA,NA,NA,NA,NA,-176
4405883,2007-04-06 15:21:23,-112.4326,28.3093,21.8,13322.2602381557,93610.1914805667,NA
4405883,2007-04-06 15:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 15:27:00,-112.4323,28.3102,16.4,13343.0439830965,93713.4599418934,NA
4405883,2007-04-06 15:29:00,NA,NA,NA,NA,NA,-41
4405883,2007-04-06 15:34:00,NA,NA,NA,NA,NA,-334
4405883,2007-04-06 15:39:00,NA,NA,NA,NA,NA,-361
4405883,2007-04-06 15:44:00,NA,NA,NA,NA,NA,-269
4405883,2007-04-06 15:48:20,-112.4259,28.3122,16.9,13956.6084026441,93993.1729505551,NA
4405883,2007-04-06 15:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 15:54:00,-112.4244,28.3115,17.8,14111.9843990665,93928.0407183645,1
4405883,2007-04-06 15:59:00,NA,NA,NA,NA,NA,-221
4405883,2007-04-06 16:04:00,NA,NA,NA,NA,NA,-117
4405883,2007-04-06 16:07:32,-112.4245,28.3086,12.4,14130.8057756575,93602.8708227486,NA
4405883,2007-04-06 16:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 16:13:00,-112.4217,28.3062,30.6,14431.6823768856,93359.0295980508,NA
4405883,2007-04-06 16:14:00,NA,NA,NA,NA,NA,-82
4405883,2007-04-06 16:19:00,NA,NA,NA,NA,NA,-335
4405883,2007-04-06 16:24:00,NA,NA,NA,NA,NA,-284
4405883,2007-04-06 16:29:00,NA,NA,NA,NA,NA,-78
4405883,2007-04-06 16:30:29,-112.4191,28.2989,19.9,14761.31259177,92565.4876857889,NA
4405883,2007-04-06 16:34:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 16:39:00,NA,NA,NA,NA,NA,-191
4405883,2007-04-06 16:44:00,NA,NA,NA,NA,NA,-352
4405883,2007-04-06 16:49:00,NA,NA,NA,NA,NA,-299
4405883,2007-04-06 16:54:00,NA,NA,NA,NA,NA,-54
4405883,2007-04-06 16:55:07,-112.4078,28.2889,16.2,15978.8961984005,91546.3084042603,NA
4405883,2007-04-06 16:59:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 17:00:00,-112.4066,28.2886,32.5,16100.6561866645,91523.2889262186,NA
4405883,2007-04-06 17:04:00,NA,NA,NA,NA,NA,-27
4405883,2007-04-06 17:09:00,NA,NA,NA,NA,NA,-108
4405883,2007-04-06 17:14:00,NA,NA,NA,NA,NA,-135
4405883,2007-04-06 17:19:00,NA,NA,NA,NA,NA,-54
4405883,2007-04-06 17:20:07,-112.3989,28.2881,24.7,16867.8348682297,91534.9663413586,NA
4405883,2007-04-06 17:24:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 17:25:02,-112.3979,28.2872,24.5,16975.7548510141,91443.099959489,NA
4405883,2007-04-06 17:29:00,NA,NA,NA,NA,NA,-168
4405883,2007-04-06 17:34:00,NA,NA,NA,NA,NA,-249
4405883,2007-04-06 17:39:00,NA,NA,NA,NA,NA,-257
4405883,2007-04-06 17:44:00,NA,NA,NA,NA,NA,-200
4405883,2007-04-06 17:48:10,-112.3915,28.2763,15.7,17717.4965452931,90280.3440211131,NA
4405883,2007-04-06 17:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 17:53:00,-112.3892,28.2758,3.9,17950.1678825312,90244.6363127744,NA
4405883,2007-04-06 17:54:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 17:59:00,NA,NA,NA,NA,NA,-98
4405883,2007-04-06 18:04:00,NA,NA,NA,NA,NA,-286
4405883,2007-04-06 18:09:00,NA,NA,NA,NA,NA,-355
4405883,2007-04-06 18:14:00,NA,NA,NA,NA,NA,-241
4405883,2007-04-06 18:19:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 18:19:02,-112.3808,28.2776,9.6,18763.9273854808,90519.7852076539,NA
4405883,2007-04-06 18:24:00,-112.3779,28.2786,14.5,19041.1016961695,90657.1304568127,1
4405883,2007-04-06 18:29:00,NA,NA,NA,NA,NA,-250
4405883,2007-04-06 18:34:00,NA,NA,NA,NA,NA,-383
4405883,2007-04-06 18:39:00,NA,NA,NA,NA,NA,-438
4405883,2007-04-06 18:44:00,NA,NA,NA,NA,NA,-311
4405883,2007-04-06 18:49:00,NA,NA,NA,NA,NA,-53
4405883,2007-04-06 18:49:59,-112.3672,28.2898,14,19989.0055334873,92003.8989660847,NA
4405883,2007-04-06 18:54:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 18:55:00,-112.3666,28.2921,22.8,20025.5101670735,92266.4111255896,NA
4405883,2007-04-06 18:59:00,NA,NA,NA,NA,NA,-81
4405883,2007-04-06 19:04:00,NA,NA,NA,NA,NA,-259
4405883,2007-04-06 19:09:00,NA,NA,NA,NA,NA,-121
4405883,2007-04-06 19:12:35,-112.3655,28.2962,17.9,20093.5856293787,92734.6373698111,NA
4405883,2007-04-06 19:14:00,NA,NA,NA,NA,NA,2
4405883,2007-04-06 19:18:01,-112.3639,28.2964,8.5,20249.9760013756,92771.1052507786,NA
4405883,2007-04-06 19:19:00,NA,NA,NA,NA,NA,-13
4405883,2007-04-06 19:24:00,NA,NA,NA,NA,NA,-128
4405883,2007-04-06 19:29:00,NA,NA,NA,NA,NA,-161
4405883,2007-04-06 19:34:00,NA,NA,NA,NA,NA,-70
4405883,2007-04-06 19:35:56,-112.3558,28.2993,16.4,21022.8885994849,93166.8566909907,NA
4405883,2007-04-06 19:39:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 19:41:00,-112.3527,28.3009,9.2,21313.798461698,93373.1498831306,NA
4405883,2007-04-06 19:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 19:49:00,NA,NA,NA,NA,NA,-123
4405883,2007-04-06 19:54:00,NA,NA,NA,NA,NA,-158
4405883,2007-04-06 19:59:00,NA,NA,NA,NA,NA,-136
4405883,2007-04-06 20:03:43,-112.3489,28.3139,21.7,21560.2643309252,94860.6129048481,NA
4405883,2007-04-06 20:04:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 20:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 20:09:02,-112.35,28.3154,9.9,21436.4275883024,95018.6604557829,NA
4405883,2007-04-06 20:14:00,NA,NA,NA,NA,NA,-304
4405883,2007-04-06 20:19:00,NA,NA,NA,NA,NA,-431
4405883,2007-04-06 20:24:00,NA,NA,NA,NA,NA,-493
4405883,2007-04-06 20:29:00,NA,NA,NA,NA,NA,-465
4405883,2007-04-06 20:34:00,NA,NA,NA,NA,NA,-143
4405883,2007-04-06 20:35:58,-112.3555,28.3293,17.4,20753.4437820113,96524.668127805,NA
4405883,2007-04-06 20:39:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 20:42:01,-112.3562,28.3329,2.9,20648.25949149,96921.1061186031,NA
4405883,2007-04-06 20:44:00,NA,NA,NA,NA,NA,-123
4405883,2007-04-06 20:49:00,NA,NA,NA,NA,NA,-376
4405883,2007-04-06 20:54:00,NA,NA,NA,NA,NA,-371
4405883,2007-04-06 20:59:00,NA,NA,NA,NA,NA,-261
4405883,2007-04-06 21:04:00,NA,NA,NA,NA,NA,-37
4405883,2007-04-06 21:04:44,-112.3623,28.3466,10.5,19908.013471619,98399.4347956292,NA
4405883,2007-04-06 21:09:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 21:10:01,-112.363,28.3489,14.9,19815.8137784149,98650.4804156544,NA
4405883,2007-04-06 21:14:00,NA,NA,NA,NA,NA,-177
4405883,2007-04-06 21:19:00,NA,NA,NA,NA,NA,-353
4405883,2007-04-06 21:24:00,NA,NA,NA,NA,NA,-387
4405883,2007-04-06 21:29:00,NA,NA,NA,NA,NA,-481
4405883,2007-04-06 21:34:00,NA,NA,NA,NA,NA,-192
4405883,2007-04-06 21:37:07,-112.3774,28.3514,20.3,18366.2287291114,98803.0781552414,NA
4405883,2007-04-06 21:39:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 21:44:00,NA,NA,NA,NA,NA,-18
4405883,2007-04-06 21:49:00,NA,NA,NA,NA,NA,-314
4405883,2007-04-06 21:54:00,NA,NA,NA,NA,NA,-822
4405883,2007-04-06 21:59:00,NA,NA,NA,NA,NA,-755
4405883,2007-04-06 22:04:00,NA,NA,NA,NA,NA,-526
4405883,2007-04-06 22:09:00,NA,NA,NA,NA,NA,-82
4405883,2007-04-06 22:10:25,-112.3836,28.3503,25,17763.8016316411,98625.4413425243,NA
4405883,2007-04-06 22:14:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 22:16:00,-112.3848,28.3512,22.7,17636.1238303559,98715.5218521529,NA
4405883,2007-04-06 22:19:00,NA,NA,NA,NA,NA,-42
4405883,2007-04-06 22:24:00,NA,NA,NA,NA,NA,-319
4405883,2007-04-06 22:29:00,NA,NA,NA,NA,NA,-397
4405883,2007-04-06 22:34:00,NA,NA,NA,NA,NA,-386
4405883,2007-04-06 22:39:00,NA,NA,NA,NA,NA,-240
4405883,2007-04-06 22:43:03,-112.3953,28.3604,9.4,16505.853165064,99651.9333549701,NA
4405883,2007-04-06 22:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 22:48:00,-112.3984,28.361,0.5,16193.2336538199,99691.7578035095,NA
4405883,2007-04-06 22:49:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 22:54:00,NA,NA,NA,NA,NA,-161
4405883,2007-04-06 22:59:00,NA,NA,NA,NA,NA,-349
4405883,2007-04-06 23:04:00,NA,NA,NA,NA,NA,-455
4405883,2007-04-06 23:09:00,NA,NA,NA,NA,NA,-635
4405883,2007-04-06 23:14:00,NA,NA,NA,NA,NA,-66
4405883,2007-04-06 23:15:03,-112.4023,28.3637,15.1,15780.6085575435,99959.3929728665,NA
4405883,2007-04-06 23:19:00,NA,NA,NA,NA,NA,2
4405883,2007-04-06 23:20:00,-112.4047,28.363,1.8,15550.1675726029,99860.0119602019,NA
4405883,2007-04-06 23:24:00,NA,NA,NA,NA,NA,-186
4405883,2007-04-06 23:29:00,NA,NA,NA,NA,NA,-354
4405883,2007-04-06 23:34:00,NA,NA,NA,NA,NA,-351
4405883,2007-04-06 23:39:00,NA,NA,NA,NA,NA,-104
4405883,2007-04-06 23:40:44,-112.4201,28.3647,6.7,14010.0048379621,99914.8286598916,NA
4405883,2007-04-06 23:44:00,NA,NA,NA,NA,NA,1
4405883,2007-04-06 23:46:00,-112.4234,28.3646,3.9,13684.5881110847,99874.6824327433,NA
4405883,2007-04-06 23:49:00,NA,NA,NA,NA,NA,-83
4405883,2007-04-06 23:54:00,NA,NA,NA,NA,NA,-449
4405883,2007-04-06 23:59:00,NA,NA,NA,NA,NA,-842
4405883,2007-04-07 00:04:00,NA,NA,NA,NA,NA,-973
4405883,2007-04-07 00:09:00,NA,NA,NA,NA,NA,-578
4405883,2007-04-07 00:14:00,NA,NA,NA,NA,NA,-174
4405883,2007-04-07 00:16:24,-112.4297,28.3615,15.3,13092.1832144191,99472.7652418655,NA
4405883,2007-04-07 00:19:00,NA,NA,NA,NA,NA,1
